person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
27.0,0,1,39061.0,5,3,9000.0,3,11.48,0.23,8.0,688,0,1
23.0,1,3,42656.0,0,3,7000.0,2,11.99,0.16,3.0,528,0,1
37.0,1,4,79206.0,14,3,20000.0,2,10.33,0.25,16.0,581,0,1
24.0,0,1,79707.0,0,2,5000.0,1,10.74,0.06,2.0,702,0,0
33.0,1,1,71809.0,9,0,4075.0,1,13.41,0.06,10.0,692,0,1
29.0,1,4,69292.0,3,3,15000.0,4,9.91,0.22,6.0,689,0,0
31.0,0,4,67217.0,7,0,8000.0,4,7.14,0.12,10.0,576,1,0
38.0,1,0,181044.0,16,0,12000.0,2,10.46,0.07,13.0,639,0,0
28.0,1,1,34005.0,7,3,2091.0,0,14.33,0.06,7.0,642,0,1
36.0,1,3,41118.0,16,3,12000.0,1,11.36,0.29,13.0,575,0,1
25.0,1,1,52166.0,5,3,7128.0,1,12.04,0.14,5.0,699,0,0
28.0,0,4,102880.0,4,3,14400.0,1,9.07,0.14,8.0,699,1,0
23.0,0,4,83911.0,0,3,9000.0,4,11.49,0.11,2.0,654,1,0
23.0,1,4,90816.0,0,0,9000.0,4,7.51,0.1,4.0,654,0,0
28.0,0,0,35634.0,4,3,14000.0,2,11.99,0.39,9.0,615,0,1
25.0,1,3,42077.0,2,3,20000.0,0,8.88,0.48,2.0,538,0,1
40.0,1,0,36996.0,14,3,10654.0,5,11.21,0.29,14.0,680,0,1
21.0,0,1,37184.0,0,3,3200.0,3,11.01,0.09,3.0,472,1,0
22.0,1,0,18420.0,0,3,8000.0,2,9.99,0.43,4.0,609,0,1
24.0,0,3,62040.0,1,3,9830.0,2,9.57,0.16,3.0,653,1,0
24.0,0,3,32476.0,0,3,12000.0,5,14.26,0.37,3.0,523,0,1
24.0,1,4,54780.0,2,0,16750.0,1,12.73,0.31,4.0,681,1,0
23.0,1,3,94542.0,0,0,16000.0,1,11.89,0.17,3.0,556,0,0
24.0,1,1,87589.0,1,0,20000.0,4,13.57,0.23,3.0,552,1,0
22.0,1,0,103020.0,0,3,5000.0,5,12.23,0.05,3.0,628,1,0
31.0,1,1,87430.0,8,0,9800.0,3,6.62,0.11,7.0,677,1,0
30.0,1,4,282562.0,7,0,23011.0,2,9.93,0.08,6.0,569,0,0
25.0,1,0,78867.0,5,2,12000.0,5,12.61,0.15,4.0,504,1,0
22.0,0,1,36979.0,1,0,5000.0,1,11.89,0.14,4.0,631,0,1
31.0,1,0,52740.0,11,3,1000.0,3,10.74,0.02,9.0,631,0,0
33.0,1,1,79040.0,10,3,8756.0,1,6.84,0.11,11.0,707,1,0
29.0,1,3,56013.0,6,3,5272.0,1,16.32,0.09,8.0,670,0,1
24.0,1,0,77012.0,0,0,2337.0,2,11.46,0.03,4.0,592,0,1
27.0,1,3,93664.0,9,0,18500.0,5,11.11,0.2,10.0,605,0,0
23.0,1,3,14293.0,0,2,1400.0,4,9.32,0.1,3.0,607,0,0
29.0,1,4,65537.0,8,3,18000.0,1,10.99,0.27,6.0,674,0,1
22.0,1,3,44335.0,2,3,3000.0,3,11.49,0.07,4.0,650,0,1
44.0,1,4,32985.0,23,3,3369.0,0,15.13,0.1,15.0,737,0,1
23.0,1,3,44135.0,0,3,1200.0,0,13.99,0.03,4.0,569,1,0
48.0,0,3,25622.0,27,3,12000.0,3,7.49,0.47,12.0,656,0,1
60.0,0,3,2280980.0,37,0,1500.0,4,11.01,0.0,21.0,682,1,0
47.0,0,1,293584.0,20,3,9000.0,2,13.61,0.03,11.0,679,0,0
22.0,1,0,53904.0,0,3,12000.0,0,11.86,0.22,2.0,553,0,1
44.0,1,4,54837.0,22,3,15775.0,5,10.99,0.29,12.0,602,0,1
26.0,1,0,109098.0,3,0,20000.0,4,11.01,0.18,3.0,603,0,0
30.0,0,0,73011.0,8,2,6000.0,5,14.84,0.08,6.0,652,0,0
26.0,1,1,140836.0,5,3,7500.0,2,11.59,0.05,3.0,651,1,0
23.0,0,0,58433.0,4,3,15000.0,4,11.23,0.26,4.0,653,0,1
30.0,0,3,73006.0,11,3,18950.0,4,15.96,0.26,6.0,651,0,1
22.0,1,3,73682.0,1,3,7000.0,1,12.84,0.1,3.0,535,1,0
26.0,1,4,37226.0,5,3,2000.0,1,11.71,0.05,2.0,716,0,1
22.0,0,4,50174.0,0,0,7000.0,2,7.9,0.14,2.0,531,0,1
27.0,0,0,46965.0,4,0,2502.0,4,12.25,0.05,5.0,687,0,1
41.0,0,1,51433.0,17,3,2000.0,0,13.23,0.04,15.0,683,0,0
24.0,0,3,84161.0,5,3,10000.0,4,17.14,0.12,4.0,636,0,1
28.0,1,0,135088.0,9,3,7000.0,0,11.66,0.05,7.0,582,0,0
23.0,1,3,80650.0,2,0,1500.0,3,11.49,0.02,3.0,613,0,0
22.0,0,0,75252.0,0,2,4000.0,1,6.76,0.05,4.0,613,1,0
25.0,0,3,87294.0,2,0,3200.0,5,6.39,0.04,4.0,463,1,0
25.0,1,3,64408.0,4,0,16000.0,3,12.53,0.25,2.0,603,1,0
25.0,1,1,32195.0,1,3,8000.0,3,12.87,0.25,4.0,520,0,1
24.0,0,0,36839.0,2,3,9948.0,3,6.43,0.27,4.0,600,0,1
22.0,1,3,60934.0,0,3,4000.0,0,6.92,0.07,2.0,584,1,0
24.0,1,3,89703.0,3,0,8000.0,0,15.21,0.09,3.0,631,0,1
31.0,0,1,202597.0,9,0,25000.0,5,13.06,0.12,5.0,650,0,0
22.0,0,1,56291.0,0,3,3000.0,3,15.62,0.05,2.0,544,0,1
33.0,0,1,118595.0,10,0,25000.0,5,11.83,0.21,10.0,691,0,0
21.0,0,0,17798.0,0,3,5500.0,3,11.48,0.31,3.0,568,0,1
25.0,0,0,25725.0,3,3,7467.0,0,7.9,0.29,4.0,649,0,1
44.0,0,3,47591.0,19,3,12000.0,3,11.14,0.25,15.0,634,0,1
26.0,1,4,78904.0,5,3,8400.0,5,7.51,0.11,3.0,678,1,0
30.0,1,3,60627.0,5,3,20000.0,5,13.49,0.33,10.0,628,0,1
24.0,0,1,29814.0,2,3,3500.0,1,15.65,0.12,4.0,680,0,1
23.0,0,0,79162.0,0,3,6000.0,1,14.42,0.08,3.0,565,0,1
26.0,0,3,65919.0,2,3,6600.0,4,11.97,0.1,4.0,601,0,0
42.0,1,0,44212.0,21,3,8400.0,3,16.32,0.19,15.0,656,0,1
29.0,0,3,55257.0,6,3,6000.0,2,5.79,0.11,10.0,614,0,1
37.0,0,3,156973.0,15,0,11888.0,4,10.98,0.08,14.0,630,0,0
24.0,1,1,35542.0,0,3,6000.0,5,15.62,0.17,3.0,672,0,1
24.0,0,0,29785.0,3,3,2500.0,3,10.74,0.08,3.0,567,1,0
25.0,0,0,27287.0,0,3,5155.0,1,14.26,0.19,6.0,613,0,0
26.0,0,3,38340.0,2,0,4000.0,1,10.33,0.1,2.0,675,0,0
55.0,1,1,60783.0,32,3,20000.0,0,7.51,0.33,30.0,669,0,1
29.0,1,0,34741.0,8,3,9528.0,0,10.2,0.27,5.0,687,0,1
61.0,0,2,64516.0,39,0,7000.0,4,7.49,0.11,23.0,765,1,0
27.0,0,0,50390.0,6,3,15000.0,1,8.49,0.3,8.0,588,0,1
24.0,0,3,47930.0,3,3,10000.0,0,14.11,0.21,3.0,626,0,1
25.0,1,0,138974.0,2,3,5000.0,3,13.11,0.04,3.0,663,0,1
23.0,0,0,67624.0,1,0,5041.0,2,15.16,0.07,2.0,608,0,1
28.0,0,0,84949.0,4,0,5000.0,1,7.43,0.06,5.0,538,1,0
27.0,1,3,24596.0,5,3,4532.0,5,13.83,0.18,6.0,508,0,1
29.0,1,4,58412.0,4,3,6025.0,3,10.65,0.1,9.0,574,1,0
28.0,0,1,56672.0,4,3,11200.0,3,13.48,0.2,8.0,689,0,0
30.0,1,4,605611.0,9,3,3000.0,0,11.36,0.0,9.0,631,1,0
24.0,1,1,21627.0,0,0,3900.0,0,11.01,0.18,3.0,636,0,1
27.0,0,0,67056.0,3,3,17000.0,1,7.88,0.25,5.0,582,0,1
31.0,1,1,43299.0,6,3,6000.0,3,12.84,0.14,7.0,547,1,0
24.0,1,1,68258.0,2,3,18000.0,1,13.48,0.26,3.0,671,0,1
30.0,1,0,41425.0,4,3,14000.0,0,19.31,0.34,12.0,641,0,1
22.0,1,3,45716.0,0,3,20000.0,0,16.69,0.44,3.0,447,0,1
25.0,1,1,52486.0,6,3,1500.0,1,7.49,0.03,3.0,650,0,0
28.0,1,1,35783.0,7,3,4200.0,3,7.51,0.12,5.0,649,0,0
25.0,1,3,43204.0,0,0,10000.0,2,11.99,0.23,4.0,533,0,0
34.0,0,1,190736.0,12,0,12000.0,5,11.01,0.06,8.0,668,0,1
25.0,1,4,66028.0,5,0,12000.0,1,17.49,0.18,4.0,519,0,1
28.0,1,4,52793.0,9,3,13405.0,0,11.89,0.25,6.0,645,0,1
28.0,0,0,79144.0,7,0,25000.0,0,15.37,0.32,6.0,629,0,1
27.0,1,1,104460.0,6,0,23000.0,1,6.17,0.22,7.0,678,0,1
22.0,0,4,59775.0,0,3,17500.0,3,13.85,0.29,2.0,572,0,1
23.0,0,1,40465.0,1,3,7800.0,4,10.95,0.19,2.0,647,0,1
27.0,1,3,74462.0,4,0,5000.0,3,11.86,0.07,5.0,634,0,1
35.0,1,4,70296.0,17,0,15000.0,3,13.99,0.21,9.0,574,0,1
25.0,0,1,121319.0,2,3,2600.0,0,7.9,0.02,3.0,653,1,0
25.0,1,3,39312.0,2,3,6000.0,0,12.99,0.15,2.0,626,0,1
26.0,0,4,86002.0,0,3,20000.0,0,13.36,0.23,2.0,631,0,1
23.0,1,3,19196.0,0,3,2508.0,5,12.43,0.13,3.0,591,0,1
24.0,0,0,36841.0,4,3,14000.0,0,7.9,0.38,2.0,538,0,1
24.0,0,1,56058.0,2,3,16984.0,0,10.49,0.3,3.0,604,0,1
25.0,1,1,80978.0,2,3,7000.0,3,8.94,0.09,2.0,588,1,0
27.0,0,0,33500.0,5,3,6900.0,3,9.99,0.21,7.0,616,1,0
23.0,0,3,144873.0,0,0,5000.0,5,14.59,0.03,3.0,665,0,0
25.0,1,3,43980.0,2,3,12000.0,1,9.91,0.27,4.0,545,0,1
21.0,1,4,16412.0,0,3,9250.0,0,12.53,0.56,3.0,707,0,1
46.0,1,0,98855.0,24,3,16000.0,1,10.99,0.16,16.0,671,1,0
25.0,1,3,82104.0,2,0,3000.0,3,14.35,0.04,3.0,556,1,0
23.0,0,1,41467.0,0,3,9000.0,4,11.01,0.22,4.0,582,0,1
22.0,0,0,53980.0,0,3,20000.0,1,15.68,0.37,4.0,688,0,1
27.0,1,0,38493.0,5,3,6000.0,4,6.62,0.16,10.0,567,0,1
29.0,0,1,40292.0,7,3,17177.0,3,14.47,0.43,4.0,701,0,1
33.0,0,1,123733.0,8,0,10879.0,2,11.12,0.09,8.0,647,0,0
21.0,0,0,23543.0,0,2,6000.0,3,8.49,0.25,3.0,631,0,1
26.0,1,3,138811.0,1,0,18107.0,1,8.26,0.13,4.0,586,0,0
22.0,1,0,68235.0,1,0,25000.0,4,16.4,0.37,3.0,632,0,1
26.0,1,4,109029.0,2,0,3200.0,4,13.22,0.03,4.0,630,1,0
26.0,1,1,27234.0,7,3,7200.0,5,10.38,0.26,3.0,624,0,1
24.0,0,1,87513.0,4,3,16000.0,4,13.06,0.18,2.0,680,1,0
22.0,0,3,73185.0,0,3,16800.0,3,14.65,0.23,4.0,637,1,0
27.0,0,1,21231.0,1,3,6500.0,0,11.99,0.31,8.0,476,0,1
23.0,1,0,87507.0,1,0,6000.0,0,6.17,0.07,3.0,635,1,0
23.0,0,0,96763.0,0,0,25000.0,1,10.25,0.26,4.0,675,0,0
30.0,0,1,90766.0,9,0,14000.0,2,13.79,0.15,8.0,662,0,1
22.0,0,1,43024.0,0,0,8000.0,1,5.79,0.19,4.0,642,1,0
40.0,1,1,40201.0,17,3,13775.0,5,12.98,0.34,14.0,560,0,1
35.0,0,0,70728.0,15,3,15000.0,3,13.7,0.21,9.0,710,0,1
23.0,1,1,111250.0,1,0,18000.0,3,12.68,0.16,2.0,685,1,0
36.0,0,0,61015.0,12,3,18000.0,4,13.8,0.3,12.0,718,0,1
23.0,1,3,141899.0,0,0,15000.0,1,6.03,0.11,3.0,607,1,0
28.0,0,0,71898.0,7,0,8000.0,4,7.37,0.11,6.0,711,0,1
36.0,1,1,63560.0,15,0,8325.0,5,11.01,0.13,17.0,656,1,0
27.0,0,0,74204.0,4,0,13000.0,3,8.49,0.18,10.0,543,0,1
27.0,1,0,48962.0,4,3,13000.0,5,13.48,0.27,7.0,668,0,1
26.0,1,0,127119.0,2,0,4917.0,2,11.31,0.04,4.0,609,1,0
30.0,1,1,43955.0,5,3,5000.0,5,9.82,0.11,7.0,541,1,0
25.0,1,1,35403.0,0,3,3898.0,4,15.11,0.11,6.0,627,0,1
29.0,0,3,141599.0,8,3,21000.0,1,10.65,0.15,5.0,593,0,0
36.0,1,1,41073.0,12,3,13475.0,3,15.68,0.33,15.0,669,0,1
33.0,1,0,102441.0,10,3,4000.0,1,8.59,0.04,6.0,628,1,0
24.0,0,3,36150.0,1,3,11000.0,3,12.14,0.3,4.0,584,0,1
24.0,1,0,115185.0,6,2,4800.0,4,13.43,0.04,3.0,597,1,0
33.0,0,0,29748.0,11,3,1000.0,0,14.91,0.03,10.0,548,0,1
32.0,0,3,23838.0,8,3,5000.0,1,9.99,0.21,9.0,604,0,1
24.0,0,4,84762.0,0,3,10000.0,1,8.66,0.12,4.0,675,0,0
23.0,1,3,45268.0,2,2,10000.0,3,7.51,0.22,3.0,543,1,0
34.0,1,0,36684.0,7,3,7500.0,4,11.58,0.2,6.0,673,0,1
27.0,1,1,48129.0,5,3,7000.0,4,13.79,0.15,7.0,541,0,1
21.0,1,1,37107.0,1,3,3200.0,4,11.01,0.09,2.0,692,1,0
25.0,1,1,94518.0,2,0,8000.0,0,16.0,0.08,2.0,695,0,1
40.0,0,3,160447.0,13,3,35000.0,1,14.54,0.22,17.0,630,0,1
26.0,1,0,22526.0,8,3,2400.0,5,13.06,0.11,2.0,675,0,1
23.0,0,0,82699.0,2,3,14400.0,4,17.99,0.17,3.0,696,0,1
51.0,1,0,66734.0,29,0,16750.0,4,15.2,0.25,21.0,675,0,0
31.0,0,4,64565.0,5,3,6895.0,5,11.45,0.11,7.0,679,0,0
26.0,1,0,54912.0,3,3,5000.0,3,14.63,0.09,8.0,647,0,1
26.0,0,0,39391.0,3,3,5000.0,5,14.84,0.13,4.0,661,0,1
25.0,0,3,75111.0,1,0,18300.0,3,10.62,0.24,3.0,471,0,1
24.0,1,1,63766.0,1,3,10000.0,2,11.99,0.16,4.0,676,1,0
31.0,0,0,74278.0,8,3,5100.0,0,11.49,0.07,8.0,553,1,0
24.0,0,3,103549.0,0,0,12000.0,2,11.49,0.12,4.0,592,1,0
32.0,1,1,38219.0,6,3,7418.0,2,16.52,0.19,6.0,580,0,1
30.0,1,3,116173.0,6,0,30000.0,3,15.62,0.26,5.0,612,0,1
40.0,1,3,13357.0,18,3,3550.0,2,11.49,0.27,15.0,658,0,1
30.0,1,1,78971.0,11,3,25000.0,0,10.38,0.32,8.0,590,0,1
21.0,1,1,65590.0,0,3,1600.0,5,14.96,0.02,4.0,710,0,1
34.0,0,1,45357.0,9,2,5000.0,1,7.9,0.11,10.0,643,1,0
38.0,0,4,34373.0,17,2,1442.0,1,13.0,0.04,13.0,652,1,0
21.0,1,3,54978.0,0,3,7000.0,1,7.51,0.13,4.0,598,1,0
28.0,1,2,65930.0,4,3,24000.0,5,16.45,0.36,8.0,540,0,1
38.0,1,1,22780.0,17,3,3000.0,1,13.23,0.13,14.0,664,0,1
23.0,0,1,124642.0,1,0,4000.0,5,11.01,0.03,3.0,719,0,0
29.0,1,1,72049.0,7,0,18000.0,0,15.65,0.25,8.0,560,0,1
47.0,0,4,96414.0,22,0,16000.0,3,7.51,0.17,14.0,676,0,0
30.0,1,4,76675.0,10,0,10000.0,3,11.01,0.13,6.0,665,0,1
26.0,1,0,80272.0,6,0,12000.0,2,11.01,0.15,3.0,655,0,1
28.0,1,3,271115.0,3,0,24575.0,5,11.38,0.09,6.0,575,0,0
22.0,0,4,31360.0,1,0,1000.0,3,11.48,0.03,3.0,609,0,1
25.0,1,1,71589.0,6,3,5600.0,3,14.84,0.08,4.0,722,0,1
36.0,1,3,61071.0,16,3,3000.0,5,11.26,0.05,11.0,528,1,0
31.0,1,1,96879.0,9,3,3500.0,1,13.49,0.04,6.0,633,1,0
28.0,0,3,234419.0,2,0,17936.0,3,13.77,0.08,7.0,621,0,1
28.0,1,0,26043.0,10,3,4200.0,4,15.21,0.16,10.0,654,0,1
34.0,1,1,75603.0,15,3,7393.0,3,15.03,0.1,9.0,681,0,1
40.0,1,3,27049.0,21,0,1500.0,3,11.12,0.06,17.0,621,1,0
24.0,0,1,36489.0,0,3,12000.0,5,7.66,0.33,3.0,636,0,1
21.0,1,3,31866.0,0,3,7750.0,1,16.7,0.24,3.0,544,0,1
22.0,1,4,93277.0,1,0,6000.0,0,6.62,0.06,4.0,610,1,0
33.0,0,4,33808.0,11,3,6000.0,0,13.49,0.18,8.0,603,0,1
26.0,0,0,49731.0,6,3,8500.0,0,7.88,0.17,2.0,642,1,0
32.0,1,0,79971.0,8,3,10000.0,3,11.71,0.13,9.0,557,1,0
30.0,1,3,24523.0,6,0,4750.0,2,13.61,0.19,8.0,684,0,1
37.0,1,2,111164.0,13,0,5000.0,3,19.47,0.04,16.0,685,0,1
31.0,0,0,66125.0,8,0,27050.0,3,14.54,0.41,7.0,528,0,1
21.0,0,1,29713.0,0,3,3600.0,1,11.99,0.12,3.0,591,1,0
33.0,0,4,68638.0,8,3,10000.0,4,11.36,0.15,6.0,645,0,0
22.0,1,3,54160.0,0,0,3500.0,4,5.99,0.06,2.0,618,1,0
25.0,1,1,37160.0,2,3,3800.0,0,14.84,0.1,2.0,634,0,1
26.0,0,1,40310.0,0,0,22089.0,1,7.36,0.55,5.0,621,1,0
29.0,0,4,57073.0,4,2,14000.0,5,10.64,0.25,5.0,684,1,0
30.0,1,0,54842.0,10,3,3300.0,3,11.71,0.06,5.0,665,1,0
23.0,0,1,123128.0,0,2,30000.0,3,16.77,0.24,2.0,679,1,0
25.0,1,0,64591.0,3,3,7500.0,3,12.92,0.12,4.0,610,0,1
24.0,1,3,41663.0,0,3,10000.0,2,12.69,0.24,2.0,662,0,1
35.0,1,4,112574.0,14,3,6000.0,4,14.27,0.05,9.0,688,0,0
23.0,1,1,122452.0,4,0,20500.0,1,13.48,0.17,4.0,646,1,0
28.0,0,4,325368.0,9,0,25000.0,3,17.88,0.08,6.0,614,0,1
26.0,0,1,45287.0,4,3,14000.0,4,9.88,0.31,2.0,647,0,1
24.0,1,0,41729.0,0,3,5000.0,1,12.23,0.12,2.0,593,0,1
22.0,1,1,103996.0,3,3,8000.0,1,13.92,0.08,2.0,626,1,0
23.0,1,1,10754.0,1,3,3250.0,1,11.01,0.3,4.0,694,0,1
24.0,1,4,31356.0,3,3,2000.0,0,14.96,0.06,4.0,568,0,1
60.0,1,3,45700.0,35,0,10000.0,4,6.54,0.22,27.0,596,0,1
25.0,0,3,28250.0,2,3,7000.0,0,12.49,0.25,4.0,517,0,1
29.0,0,0,164252.0,9,0,7775.0,0,14.96,0.05,5.0,647,0,1
25.0,1,0,46636.0,2,3,20000.0,3,13.11,0.43,2.0,614,0,1
22.0,0,3,99334.0,0,3,14000.0,4,7.9,0.14,4.0,648,1,0
24.0,1,0,56441.0,1,3,15245.0,0,12.54,0.27,3.0,622,0,1
23.0,0,4,67426.0,2,0,15250.0,4,15.68,0.23,2.0,614,0,1
24.0,1,1,71760.0,2,0,6800.0,1,12.53,0.09,2.0,522,0,1
24.0,1,0,48828.0,0,2,3000.0,4,7.37,0.06,2.0,582,1,0
25.0,1,1,68057.0,4,0,8000.0,1,7.66,0.12,4.0,669,1,0
34.0,1,0,55994.0,11,0,6700.0,0,11.01,0.12,10.0,653,1,0
31.0,1,1,78941.0,9,0,30000.0,5,12.69,0.38,9.0,693,0,0
31.0,1,4,43070.0,12,3,3000.0,5,14.74,0.07,9.0,722,0,1
35.0,1,1,215711.0,16,0,15273.0,4,13.94,0.07,10.0,662,0,1
22.0,0,3,37188.0,0,3,10000.0,3,11.72,0.27,4.0,523,0,1
45.0,1,0,51711.0,27,0,7475.0,5,13.49,0.14,15.0,672,1,0
37.0,1,3,55061.0,12,3,14000.0,4,11.36,0.25,16.0,696,0,1
25.0,0,0,40218.0,6,0,12500.0,1,7.9,0.31,2.0,648,0,0
48.0,1,3,78397.0,26,0,15000.0,3,11.01,0.19,12.0,685,0,1
22.0,0,3,40505.0,0,3,7800.0,0,10.99,0.19,3.0,597,1,0
23.0,0,1,109350.0,0,0,3600.0,0,12.69,0.03,3.0,660,0,0
25.0,0,0,61521.0,0,0,20000.0,2,11.51,0.33,4.0,529,1,0
28.0,1,4,55211.0,4,0,6400.0,4,9.38,0.12,6.0,658,1,0
26.0,1,4,107957.0,2,3,30000.0,0,6.62,0.28,3.0,654,0,1
22.0,0,1,71685.0,0,3,3000.0,3,12.84,0.04,3.0,672,0,1
26.0,1,0,23955.0,2,2,9250.0,1,11.01,0.39,2.0,618,0,1
30.0,1,1,97259.0,4,0,11000.0,2,11.01,0.11,6.0,673,1,0
28.0,1,0,56090.0,4,3,2452.0,1,8.37,0.04,7.0,586,1,0
23.0,1,3,26127.0,0,3,3724.0,4,15.82,0.14,2.0,685,0,1
26.0,1,3,43101.0,4,3,8000.0,4,11.41,0.19,4.0,618,0,0
27.0,0,3,80434.0,4,3,9600.0,3,11.01,0.12,7.0,547,0,1
25.0,0,3,19819.0,1,3,3245.0,1,12.1,0.16,4.0,482,0,1
25.0,0,3,192090.0,1,0,28523.0,3,16.48,0.15,4.0,604,0,1
22.0,0,0,115189.0,4,0,7200.0,5,12.23,0.06,4.0,660,0,0
24.0,0,1,60966.0,3,2,20000.0,2,12.69,0.33,2.0,596,1,0
37.0,1,3,92479.0,16,0,4400.0,0,11.01,0.05,17.0,664,1,0
23.0,0,1,90900.0,0,3,24000.0,4,12.92,0.26,2.0,672,0,1
28.0,0,3,25291.0,3,3,7500.0,3,9.76,0.3,9.0,592,0,1
27.0,0,1,66887.0,0,0,11000.0,4,7.49,0.16,10.0,601,0,0
23.0,1,0,13059.0,0,3,1000.0,4,10.37,0.08,2.0,541,0,1
24.0,0,3,29935.0,0,0,8500.0,1,15.7,0.28,2.0,606,1,0
22.0,0,0,65202.0,3,0,16000.0,3,11.04,0.25,4.0,557,1,0
30.0,1,0,49871.0,6,3,14500.0,5,13.23,0.29,10.0,682,0,1
23.0,1,0,72989.0,0,3,6000.0,1,8.94,0.08,3.0,494,1,0
28.0,0,0,20086.0,8,3,5000.0,0,16.45,0.25,7.0,633,0,1
23.0,0,4,26628.0,3,3,6000.0,3,14.42,0.23,4.0,646,0,1
26.0,0,1,49038.0,2,2,15000.0,1,9.64,0.31,4.0,646,1,0
25.0,0,4,58816.0,4,3,8000.0,1,14.35,0.14,2.0,644,0,0
33.0,1,0,70072.0,12,3,21000.0,2,16.29,0.3,5.0,660,0,1
34.0,1,4,24946.0,12,3,5000.0,3,18.43,0.2,9.0,703,0,1
24.0,1,1,175284.0,4,3,14000.0,5,12.84,0.08,4.0,704,1,0
27.0,1,4,124485.0,7,3,10000.0,2,8.59,0.08,10.0,625,0,0
29.0,1,3,87153.0,4,0,24000.0,5,10.99,0.28,6.0,677,0,0
24.0,0,0,40750.0,1,0,2050.0,2,13.49,0.05,2.0,622,0,1
29.0,0,1,38314.0,7,0,3000.0,0,16.82,0.08,5.0,571,0,1
25.0,0,0,43243.0,7,3,5000.0,3,10.36,0.12,3.0,640,1,0
26.0,0,1,108985.0,4,3,3000.0,3,11.01,0.03,4.0,673,0,0
24.0,1,4,37001.0,0,3,12000.0,4,11.48,0.32,3.0,585,0,1
22.0,0,3,32223.0,0,0,11325.0,5,10.65,0.35,3.0,465,1,0
36.0,1,3,72962.0,15,0,8000.0,5,13.92,0.11,14.0,675,1,0
25.0,1,3,99522.0,0,3,6000.0,2,11.01,0.06,3.0,609,1,0
21.0,1,3,37009.0,1,3,5600.0,4,14.46,0.15,2.0,685,0,1
40.0,1,0,103132.0,17,0,5000.0,2,14.27,0.05,16.0,636,0,0
30.0,0,0,59825.0,11,3,10000.0,2,15.45,0.17,8.0,694,0,1
26.0,1,3,53670.0,5,3,4600.0,3,13.99,0.09,3.0,658,0,1
39.0,1,0,63625.0,15,0,7000.0,0,14.32,0.11,14.0,715,0,1
25.0,1,1,31084.0,2,3,9486.0,1,8.41,0.31,6.0,633,0,1
24.0,1,0,81396.0,3,3,20000.0,2,11.29,0.25,2.0,621,1,0
29.0,0,4,41837.0,2,3,8994.0,2,10.99,0.21,9.0,666,0,1
31.0,0,4,91113.0,7,3,1199.0,4,6.56,0.01,5.0,692,1,0
30.0,1,1,39324.0,8,3,24250.0,4,11.12,0.62,5.0,671,0,1
25.0,1,0,45117.0,2,0,10000.0,5,11.52,0.22,5.0,611,1,0
26.0,1,1,103288.0,0,3,10000.0,1,11.01,0.1,2.0,675,0,0
38.0,0,0,44257.0,15,0,6000.0,2,13.99,0.14,12.0,699,0,0
38.0,1,3,80131.0,15,3,10000.0,4,15.99,0.12,12.0,704,0,1
26.0,0,3,108881.0,2,0,3000.0,3,11.01,0.03,4.0,666,1,0
24.0,1,1,39245.0,4,3,8487.0,2,16.45,0.22,5.0,647,0,1
33.0,1,0,37069.0,9,3,10000.0,5,12.59,0.27,8.0,657,0,1
24.0,0,1,150872.0,3,0,10000.0,4,10.99,0.07,3.0,684,0,0
22.0,0,3,108789.0,0,3,8000.0,1,7.49,0.07,3.0,624,1,0
28.0,1,1,133318.0,4,0,10000.0,2,10.32,0.08,9.0,690,0,0
23.0,1,3,18256.0,0,3,4000.0,5,9.06,0.22,4.0,612,0,1
36.0,1,1,69494.0,10,0,6200.0,5,11.01,0.09,11.0,658,0,1
22.0,0,0,33225.0,0,2,4800.0,3,11.99,0.14,2.0,629,0,0
22.0,1,1,113212.0,0,0,6000.0,0,11.01,0.05,2.0,675,1,0
26.0,1,1,92187.0,3,3,8000.0,2,13.48,0.09,4.0,532,0,1
35.0,1,0,23754.0,8,3,3500.0,5,9.32,0.15,6.0,687,0,1
27.0,0,1,84197.0,3,3,9000.0,1,7.06,0.11,6.0,592,0,1
24.0,1,0,66969.0,0,3,3500.0,0,8.88,0.05,4.0,610,0,0
23.0,1,3,115079.0,2,3,12000.0,4,6.64,0.1,3.0,654,1,0
32.0,1,4,226517.0,12,3,25000.0,0,10.62,0.11,5.0,664,0,1
29.0,0,3,22527.0,4,3,5379.0,3,13.01,0.24,9.0,639,0,1
30.0,1,0,205119.0,3,0,35000.0,4,13.03,0.17,8.0,639,1,0
25.0,1,1,60736.0,2,0,10000.0,3,11.66,0.16,4.0,654,1,0
27.0,1,1,44308.0,8,3,3000.0,2,15.62,0.07,7.0,660,0,1
23.0,0,4,61281.0,0,3,18236.0,5,13.31,0.3,3.0,614,0,1
27.0,0,1,90044.0,4,0,12022.0,1,13.19,0.13,7.0,621,1,0
23.0,1,3,63184.0,0,0,4800.0,4,10.99,0.08,3.0,625,0,1
27.0,1,1,109172.0,4,0,20000.0,4,16.7,0.18,9.0,650,0,0
32.0,0,1,46636.0,10,3,12000.0,1,12.42,0.26,6.0,675,0,1
48.0,1,0,23925.0,25,2,7000.0,3,11.01,0.29,16.0,669,0,1
